都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,lat,lng,title,状況
262013,,京都府,福知山市,消火栓,,,35.29558546,135.1386515,雀部消火栓108,
262013,,京都府,福知山市,消火栓,,,35.33563325,135.1704481,佐賀消火栓71,
262013,,京都府,福知山市,消火栓,,,35.29904395,135.160497,雀部消火栓186,
262013,,京都府,福知山市,消火栓,,,35.31343091,135.1346592,庵我消火栓67,
262013,,京都府,福知山市,消火栓,,,35.31023312,135.1301214,庵我消火栓19,
262013,,京都府,福知山市,消火栓,,,35.30920168,135.1302938,庵我消火栓22,
262013,,京都府,福知山市,消火栓,,,35.30769619,135.1305298,庵我消火栓25,
262013,,京都府,福知山市,消火栓,,,35.30777323,135.1310047,庵我消火栓26,
262013,,京都府,福知山市,消火栓,,,35.30733539,135.1311927,庵我消火栓29,
262013,,京都府,福知山市,消火栓,,,35.30698923,135.1313209,庵我消火栓31,
262013,,京都府,福知山市,消火栓,,,35.30651316,135.1321223,庵我消火栓33,
262013,,京都府,福知山市,消火栓,,,35.30562474,135.1324181,庵我消火栓37,
262013,,京都府,福知山市,消火栓,,,35.3049105,135.1331505,庵我消火栓39,
262013,,京都府,福知山市,消火栓,,,35.3381166,135.1153023,庵我消火栓48,
262013,,京都府,福知山市,消火栓,,,35.34140613,135.1143041,庵我消火栓50,
262013,,京都府,福知山市,消火栓,,,35.34516078,135.1132167,庵我消火栓52,
262013,,京都府,福知山市,消火栓,,,35.30543628,135.1307965,庵我消火栓66,
262013,,京都府,福知山市,消火栓,,,35.316237,135.1232782,庵我消火栓68,
262013,,京都府,福知山市,消火栓,,,35.31346605,135.1293985,庵我消火栓72,
262013,,京都府,福知山市,消火栓,,,35.30565096,135.1357292,庵我消火栓75,
262013,,京都府,福知山市,消火栓,,,35.30546228,135.1421837,庵我消火栓76,
262013,,京都府,福知山市,消火栓,,,35.31252667,135.1342207,庵我消火栓79,
262013,,京都府,福知山市,消火栓,,,35.34458728,135.1124049,庵我消火栓80,
262013,,京都府,福知山市,消火栓,,,35.3459758,135.1187872,庵我消火栓78,
262013,,京都府,福知山市,消火栓,,,35.33125399,135.1199003,庵我消火栓1,
262013,,京都府,福知山市,消火栓,,,35.32098711,135.1209252,庵我消火栓8,
262013,,京都府,福知山市,消火栓,,,35.31952424,135.1218448,庵我消火栓9,
262013,,京都府,福知山市,消火栓,,,35.31087732,135.1303435,庵我消火栓16,
262013,,京都府,福知山市,消火栓,,,35.31096394,135.1315896,庵我消火栓83,
262013,,京都府,福知山市,消火栓,,,35.31038619,135.1312189,庵我消火栓18,
262013,,京都府,福知山市,消火栓,,,35.3097521,135.1308605,庵我消火栓20,
262013,,京都府,福知山市,消火栓,,,35.30945328,135.1306145,庵我消火栓21,
262013,,京都府,福知山市,消火栓,,,35.30876133,135.1311868,庵我消火栓24,
262013,,京都府,福知山市,消火栓,,,35.30799749,135.1337258,庵我消火栓32,
262013,,京都府,福知山市,消火栓,,,35.30609794,135.1334304,庵我消火栓36,
262013,,京都府,福知山市,消火栓,,,35.30596243,135.1341795,庵我消火栓38,
262013,,京都府,福知山市,消火栓,,,35.30492709,135.1338691,庵我消火栓40,
262013,,京都府,福知山市,消火栓,,,35.30505105,135.1382739,庵我消火栓45,
262013,,京都府,福知山市,消火栓,,,35.33566997,135.1157363,庵我消火栓46,
262013,,京都府,福知山市,消火栓,,,35.33681511,135.1157933,庵我消火栓47,
262013,,京都府,福知山市,消火栓,,,35.33915916,135.1158739,庵我消火栓49,
262013,,京都府,福知山市,消火栓,,,35.34507827,135.1146628,庵我消火栓53,
262013,,京都府,福知山市,消火栓,,,35.34889085,135.1161099,庵我消火栓59,
262013,,京都府,福知山市,消火栓,,,35.34971177,135.1155715,庵我消火栓60,
262013,,京都府,福知山市,消火栓,,,35.35060882,135.1161882,庵我消火栓61,
262013,,京都府,福知山市,消火栓,,,35.35131989,135.116774,庵我消火栓62,
262013,,京都府,福知山市,消火栓,,,35.3088758,135.1296441,庵我消火栓63,
262013,,京都府,福知山市,消火栓,,,35.30823792,135.1296367,庵我消火栓64,
262013,,京都府,福知山市,消火栓,,,35.3133896,135.1358243,庵我消火栓69,
262013,,京都府,福知山市,消火栓,,,35.30743322,135.1345224,庵我消火栓70,
262013,,京都府,福知山市,消火栓,,,35.31464787,135.1280767,庵我消火栓71,
262013,,京都府,福知山市,消火栓,,,35.31664244,135.1253789,庵我消火栓73,
262013,,京都府,福知山市,消火栓,,,35.30805687,135.1316221,庵我消火栓74,
262013,,京都府,福知山市,消火栓,,,35.3050294,135.1363406,庵我消火栓77,
262013,,京都府,福知山市,消火栓,,,35.30681048,135.1358491,庵我消火栓44,
262013,,京都府,福知山市,消火栓,,,35.32896895,135.1199382,庵我消火栓2,
262013,,京都府,福知山市,消火栓,,,35.32637668,135.1212794,庵我消火栓3,
262013,,京都府,福知山市,消火栓,,,35.32574318,135.1213817,庵我消火栓4,
262013,,京都府,福知山市,消火栓,,,35.32461256,135.1212759,庵我消火栓5,
262013,,京都府,福知山市,消火栓,,,35.32365304,135.1214103,庵我消火栓6,
262013,,京都府,福知山市,消火栓,,,35.32306835,135.1211339,庵我消火栓7,
262013,,京都府,福知山市,消火栓,,,35.31825057,135.1230312,庵我消火栓10,
262013,,京都府,福知山市,消火栓,,,35.31700252,135.1237972,庵我消火栓11,
262013,,京都府,福知山市,消火栓,,,35.31472875,135.1252184,庵我消火栓12,
262013,,京都府,福知山市,消火栓,,,35.31496882,135.1265997,庵我消火栓13,
262013,,京都府,福知山市,消火栓,,,35.31265898,135.1292268,庵我消火栓14,
262013,,京都府,福知山市,消火栓,,,35.3109151,135.1297061,庵我消火栓15,
262013,,京都府,福知山市,消火栓,,,35.30843354,135.1304331,庵我消火栓23,
262013,,京都府,福知山市,消火栓,,,35.30707564,135.1301,庵我消火栓27,
262013,,京都府,福知山市,消火栓,,,35.30718321,135.1306968,庵我消火栓28,
262013,,京都府,福知山市,消火栓,,,35.30671398,135.1305671,庵我消火栓30,
262013,,京都府,福知山市,消火栓,,,35.30673239,135.1331356,庵我消火栓34,
262013,,京都府,福知山市,消火栓,,,35.30685879,135.1341749,庵我消火栓35,
262013,,京都府,福知山市,消火栓,,,35.3079302,135.1359733,庵我消火栓41,
262013,,京都府,福知山市,消火栓,,,35.30747049,135.1369979,庵我消火栓42,
262013,,京都府,福知山市,消火栓,,,35.30720398,135.1387013,庵我消火栓43,
262013,,京都府,福知山市,消火栓,,,35.34710021,135.1172998,庵我消火栓54,
262013,,京都府,福知山市,消火栓,,,35.34724995,135.1182433,庵我消火栓55,
262013,,京都府,福知山市,消火栓,,,35.34768263,135.1163136,庵我消火栓56,
262013,,京都府,福知山市,消火栓,,,35.34786725,135.115296,庵我消火栓57,
262013,,京都府,福知山市,消火栓,,,35.34870746,135.1154105,庵我消火栓58,
262013,,京都府,福知山市,消火栓,,,35.33063114,135.1195325,庵我消火栓65,
262013,,京都府,福知山市,消火栓,,,35.32479819,135.096339,下川消火栓78,
262013,,京都府,福知山市,消火栓,,,35.32881479,135.0997137,下川消火栓76,
262013,,京都府,福知山市,消火栓,,,35.32752341,135.1000264,下川消火栓77,
262013,,京都府,福知山市,消火栓,,,35.32278646,135.0926809,下川消火栓79,
262013,,京都府,福知山市,消火栓,,,35.27138906,135.1634481,下六消火栓32,
262013,,京都府,福知山市,消火栓,,,35.26729942,135.1822333,下六消火栓56,
262013,,京都府,福知山市,消火栓,,,35.28616311,135.1703549,下六消火栓125,
262013,,京都府,福知山市,消火栓,,,35.27336736,135.1847593,下六消火栓101,
262013,,京都府,福知山市,消火栓,,,35.27827699,135.1648127,下六消火栓9,
262013,,京都府,福知山市,消火栓,,,35.26794714,135.1818805,下六消火栓53,
262013,,京都府,福知山市,消火栓,,,35.27647824,135.1636941,下六消火栓10,
262013,,京都府,福知山市,消火栓,,,35.27542107,135.1650052,下六消火栓12,
262013,,京都府,福知山市,消火栓,,,35.27452733,135.1663891,下六消火栓13,
262013,,京都府,福知山市,消火栓,,,35.27374396,135.1678205,下六消火栓14,
262013,,京都府,福知山市,消火栓,,,35.27323009,135.1691919,下六消火栓16,
262013,,京都府,福知山市,消火栓,,,35.27239659,135.1706791,下六消火栓19,
262013,,京都府,福知山市,消火栓,,,35.27211254,135.17249,下六消火栓21,
262013,,京都府,福知山市,消火栓,,,35.27185369,135.1743116,下六消火栓24,
262013,,京都府,福知山市,消火栓,,,35.27373309,135.1655075,下六消火栓26,
262013,,京都府,福知山市,消火栓,,,35.2727652,135.1649065,下六消火栓29,
262013,,京都府,福知山市,消火栓,,,35.27192861,135.1563842,下六消火栓35,
262013,,京都府,福知山市,消火栓,,,35.27158822,135.1755487,下六消火栓48,
262013,,京都府,福知山市,消火栓,,,35.27110636,135.1770418,下六消火栓49,
262013,,京都府,福知山市,消火栓,,,35.27002551,135.1792025,下六消火栓50,
262013,,京都府,福知山市,消火栓,,,35.26901434,135.1801993,下六消火栓51,
262013,,京都府,福知山市,消火栓,,,35.2686062,135.1807793,下六消火栓52,
262013,,京都府,福知山市,消火栓,,,35.26730654,135.1811796,下六消火栓55,
262013,,京都府,福知山市,消火栓,,,35.26654324,135.181514,下六消火栓58,
262013,,京都府,福知山市,消火栓,,,35.26627384,135.1823538,下六消火栓61,
262013,,京都府,福知山市,消火栓,,,35.26635411,135.1830161,下六消火栓62,
262013,,京都府,福知山市,消火栓,,,35.26603765,135.1834813,下六消火栓63,
262013,,京都府,福知山市,消火栓,,,35.26558179,135.1840721,下六消火栓64,
262013,,京都府,福知山市,消火栓,,,35.26532848,135.1848817,下六消火栓65,
262013,,京都府,福知山市,消火栓,,,35.2741183,135.1832734,下六消火栓94,
262013,,京都府,福知山市,消火栓,,,35.28086542,135.189411,下六消火栓116,
262013,,京都府,福知山市,消火栓,,,35.2860277,135.1730226,下六消火栓128,
262013,,京都府,福知山市,消火栓,,,35.28532509,135.1722375,下六消火栓135,
262013,,京都府,福知山市,消火栓,,,35.27986744,135.1583124,下六消火栓1,
262013,,京都府,福知山市,消火栓,,,35.27921841,135.1599057,下六消火栓2,
262013,,京都府,福知山市,消火栓,,,35.278423,135.1624521,下六消火栓3,
262013,,京都府,福知山市,消火栓,,,35.27937988,135.1649165,下六消火栓7,
262013,,京都府,福知山市,消火栓,,,35.27885579,135.1658061,下六消火栓8,
262013,,京都府,福知山市,消火栓,,,35.27662439,135.162763,下六消火栓11,
262013,,京都府,福知山市,消火栓,,,35.27475643,135.1694973,下六消火栓15,
262013,,京都府,福知山市,消火栓,,,35.27275012,135.1677828,下六消火栓17,
262013,,京都府,福知山市,消火栓,,,35.27204616,135.1688761,下六消火栓18,
262013,,京都府,福知山市,消火栓,,,35.2730011,135.1728698,下六消火栓20,
262013,,京都府,福知山市,消火栓,,,35.27137421,135.1720815,下六消火栓22,
262013,,京都府,福知山市,消火栓,,,35.27019193,135.1724013,下六消火栓23,
262013,,京都府,福知山市,消火栓,,,35.27060334,135.1738364,下六消火栓25,
262013,,京都府,福知山市,消火栓,,,35.27309859,135.1639399,下六消火栓28,
262013,,京都府,福知山市,消火栓,,,35.27251141,135.1617772,下六消火栓30,
262013,,京都府,福知山市,消火栓,,,35.27146752,135.1643687,下六消火栓31,
262013,,京都府,福知山市,消火栓,,,35.27053098,135.1640916,下六消火栓33,
262013,,京都府,福知山市,消火栓,,,35.27136327,135.1621936,下六消火栓34,
262013,,京都府,福知山市,消火栓,,,35.27111378,135.1557405,下六消火栓36,
262013,,京都府,福知山市,消火栓,,,35.26972383,135.1572303,下六消火栓37,
262013,,京都府,福知山市,消火栓,,,35.26805411,135.1624691,下六消火栓38,
262013,,京都府,福知山市,消火栓,,,35.27243919,135.1540328,下六消火栓39,
262013,,京都府,福知山市,消火栓,,,35.27259255,135.1523898,下六消火栓41,
262013,,京都府,福知山市,消火栓,,,35.27245284,135.1502281,下六消火栓43,
262013,,京都府,福知山市,消火栓,,,35.2723952,135.1465153,下六消火栓44,
262013,,京都府,福知山市,消火栓,,,35.2781826,135.1663667,下六消火栓45,
262013,,京都府,福知山市,消火栓,,,35.27788262,135.1659029,下六消火栓46,
262013,,京都府,福知山市,消火栓,,,35.27840052,135.1674391,下六消火栓47,
262013,,京都府,福知山市,消火栓,,,35.26728972,135.1833601,下六消火栓57,
262013,,京都府,福知山市,消火栓,,,35.26673929,135.1823977,下六消火栓59,
262013,,京都府,福知山市,消火栓,,,35.26585561,135.1816819,下六消火栓60,
262013,,京都府,福知山市,消火栓,,,35.27355794,135.1701463,下六消火栓66,
262013,,京都府,福知山市,消火栓,,,35.27316182,135.170975,下六消火栓67,
262013,,京都府,福知山市,消火栓,,,35.27815874,135.1677842,下六消火栓68,
262013,,京都府,福知山市,消火栓,,,35.27551934,135.1700051,下六消火栓69,
262013,,京都府,福知山市,消火栓,,,35.28019894,135.1654624,下六消火栓70,
262013,,京都府,福知山市,消火栓,,,35.28020425,135.1672152,下六消火栓71,
262013,,京都府,福知山市,消火栓,,,35.27316494,135.1737251,下六消火栓72,
262013,,京都府,福知山市,消火栓,,,35.27342508,135.1740862,下六消火栓73,
262013,,京都府,福知山市,消火栓,,,35.27293747,135.174878,下六消火栓74,
262013,,京都府,福知山市,消火栓,,,35.27288592,135.1755005,下六消火栓76,
262013,,京都府,福知山市,消火栓,,,35.26779076,135.1629916,下六消火栓80,
262013,,京都府,福知山市,消火栓,,,35.27123935,135.1752336,下六消火栓81,
262013,,京都府,福知山市,消火栓,,,35.27151086,135.1758234,下六消火栓82,
262013,,京都府,福知山市,消火栓,,,35.27102575,135.1772481,下六消火栓83,
262013,,京都府,福知山市,消火栓,,,35.27059542,135.1766568,下六消火栓84,
262013,,京都府,福知山市,消火栓,,,35.2712614,135.1766204,下六消火栓85,
262013,,京都府,福知山市,消火栓,,,35.27065205,135.1783995,下六消火栓86,
262013,,京都府,福知山市,消火栓,,,35.27713861,135.1677235,下六消火栓88,
262013,,京都府,福知山市,消火栓,,,35.27147685,135.1789224,下六消火栓90,
262013,,京都府,福知山市,消火栓,,,35.2769841,135.1850197,下六消火栓95,
262013,,京都府,福知山市,消火栓,,,35.27160492,135.1806653,下六消火栓96,
262013,,京都府,福知山市,消火栓,,,35.27793285,135.1683842,下六消火栓97,
262013,,京都府,福知山市,消火栓,,,35.2706909,135.1789722,下六消火栓98,
262013,,京都府,福知山市,消火栓,,,35.2785382,135.1628977,下六消火栓99,
262013,,京都府,福知山市,消火栓,,,35.27186646,135.1811432,下六消火栓100,
262013,,京都府,福知山市,消火栓,,,35.26985851,135.1709207,下六消火栓104,
262013,,京都府,福知山市,消火栓,,,35.27217133,135.1749902,下六消火栓105,
262013,,京都府,福知山市,消火栓,,,35.27781276,135.1640058,下六消火栓107,
262013,,京都府,福知山市,消火栓,,,35.27742176,135.166251,下六消火栓108,
262013,,京都府,福知山市,消火栓,,,35.27338133,135.1628578,下六消火栓109,
262013,,京都府,福知山市,消火栓,,,35.27071761,135.1711046,下六消火栓110,
262013,,京都府,福知山市,消火栓,,,35.26901624,135.158359,下六消火栓111,
262013,,京都府,福知山市,消火栓,,,35.27833367,135.1861694,下六消火栓112,
262013,,京都府,福知山市,消火栓,,,35.2692456,135.1780424,下六消火栓114,
262013,,京都府,福知山市,消火栓,,,35.27559903,135.1667268,下六消火栓115,
262013,,京都府,福知山市,消火栓,,,35.28028602,135.1894703,下六消火栓117,
262013,,京都府,福知山市,消火栓,,,35.27987362,135.1907428,下六消火栓118,
262013,,京都府,福知山市,消火栓,,,35.27147376,135.1699947,下六消火栓120,
262013,,京都府,福知山市,消火栓,,,35.28202629,135.1895203,下六消火栓122,
262013,,京都府,福知山市,消火栓,,,35.27055059,135.1776469,下六消火栓124,
262013,,京都府,福知山市,消火栓,,,35.27745342,135.1690083,下六消火栓126,
262013,,京都府,福知山市,消火栓,,,35.27657521,135.168943,下六消火栓127,
262013,,京都府,福知山市,消火栓,,,35.28589197,135.1738812,下六消火栓129,
262013,,京都府,福知山市,消火栓,,,35.2851548,135.1739446,下六消火栓133,
262013,,京都府,福知山市,消火栓,,,35.28473657,135.1730832,下六消火栓136,
262013,,京都府,福知山市,消火栓,,,35.28415967,135.1739285,下六消火栓137,
262013,,京都府,福知山市,消火栓,,,35.27954048,135.164067,下六消火栓5,
262013,,京都府,福知山市,消火栓,,,35.27804557,135.1618962,下六消火栓4,
262013,,京都府,福知山市,消火栓,,,35.27840784,135.1635055,下六消火栓6,
262013,,京都府,福知山市,消火栓,,,35.27204482,135.1531601,下六消火栓40,
262013,,京都府,福知山市,消火栓,,,35.27181201,135.1517551,下六消火栓42,
262013,,京都府,福知山市,消火栓,,,35.26804962,135.1828291,下六消火栓54,
262013,,京都府,福知山市,消火栓,,,35.27327063,135.175572,下六消火栓75,
262013,,京都府,福知山市,消火栓,,,35.27313098,135.1764404,下六消火栓77,
262013,,京都府,福知山市,消火栓,,,35.27218943,135.1756763,下六消火栓78,
262013,,京都府,福知山市,消火栓,,,35.27237638,135.1765271,下六消火栓79,
262013,,京都府,福知山市,消火栓,,,35.271739,135.1770186,下六消火栓87,
262013,,京都府,福知山市,消火栓,,,35.27197832,135.178111,下六消火栓89,
262013,,京都府,福知山市,消火栓,,,35.27202033,135.1791761,下六消火栓91,
262013,,京都府,福知山市,消火栓,,,35.27199023,135.1801346,下六消火栓92,
262013,,京都府,福知山市,消火栓,,,35.27276634,135.1819608,下六消火栓93,
262013,,京都府,福知山市,消火栓,,,35.27389151,135.1857719,下六消火栓102,
262013,,京都府,福知山市,消火栓,,,35.27451764,135.1868322,下六消火栓103,
262013,,京都府,福知山市,消火栓,,,35.27209324,135.1771837,下六消火栓106,
262013,,京都府,福知山市,消火栓,,,35.27981489,135.1868728,下六消火栓113,
262013,,京都府,福知山市,消火栓,,,35.28090318,135.1926089,下六消火栓119,
262013,,京都府,福知山市,消火栓,,,35.28132114,135.1911549,下六消火栓121,
262013,,京都府,福知山市,消火栓,,,35.28136321,135.1879999,下六消火栓123,
262013,,京都府,福知山市,消火栓,,,35.28580734,135.1750696,下六消火栓130,
262013,,京都府,福知山市,消火栓,,,35.28541289,135.1758958,下六消火栓131,
262013,,京都府,福知山市,消火栓,,,35.28543705,135.1735049,下六消火栓132,
262013,,京都府,福知山市,消火栓,,,35.28450907,135.1755367,下六消火栓134,
262013,,京都府,福知山市,消火栓,,,35.27535943,135.1675079,下六消火栓138,
262013,,京都府,福知山市,消火栓,,,35.27456157,135.1673174,下六消火栓139,
262013,,京都府,福知山市,消火栓,,,35.27329016,135.1838155,下六消火栓140,
262013,,京都府,福知山市,消火栓,,,35.31271681,135.1802702,佐賀消火栓4,
262013,,京都府,福知山市,消火栓,,,35.31372261,135.1816103,佐賀消火栓7,
262013,,京都府,福知山市,消火栓,,,35.31846666,135.1837279,佐賀消火栓11,
262013,,京都府,福知山市,消火栓,,,35.31807864,135.1838465,佐賀消火栓12,
262013,,京都府,福知山市,消火栓,,,35.317914,135.1849057,佐賀消火栓13,
262013,,京都府,福知山市,消火栓,,,35.31859553,135.1846624,佐賀消火栓20,
262013,,京都府,福知山市,消火栓,,,35.3223437,135.182185,佐賀消火栓28,
262013,,京都府,福知山市,消火栓,,,35.32708862,135.1761512,佐賀消火栓40,
262013,,京都府,福知山市,消火栓,,,35.32537862,135.1779108,佐賀消火栓44,
262013,,京都府,福知山市,消火栓,,,35.3280767,135.1778242,佐賀消火栓51,
262013,,京都府,福知山市,消火栓,,,35.32774434,135.1770599,佐賀消火栓52,
262013,,京都府,福知山市,消火栓,,,35.33202678,135.1720044,佐賀消火栓63,
262013,,京都府,福知山市,消火栓,,,35.33314449,135.1715644,佐賀消火栓64,
262013,,京都府,福知山市,消火栓,,,35.3349032,135.1741078,佐賀消火栓65,
262013,,京都府,福知山市,消火栓,,,35.33542159,135.1733392,佐賀消火栓66,
262013,,京都府,福知山市,消火栓,,,35.33608167,135.1739198,佐賀消火栓67,
262013,,京都府,福知山市,消火栓,,,35.33642315,135.1729793,佐賀消火栓68,
262013,,京都府,福知山市,消火栓,,,35.33435197,135.1710991,佐賀消火栓69,
262013,,京都府,福知山市,消火栓,,,35.33757193,135.1698764,佐賀消火栓72,
262013,,京都府,福知山市,消火栓,,,35.34203411,135.1629367,佐賀消火栓77,
262013,,京都府,福知山市,消火栓,,,35.34240481,135.1610222,佐賀消火栓78,
262013,,京都府,福知山市,消火栓,,,35.32967874,135.1668059,佐賀消火栓80,
262013,,京都府,福知山市,消火栓,,,35.32995864,135.16032,佐賀消火栓82,
262013,,京都府,福知山市,消火栓,,,35.32950596,135.1592491,佐賀消火栓83,
262013,,京都府,福知山市,消火栓,,,35.33070011,135.1577186,佐賀消火栓84,
262013,,京都府,福知山市,消火栓,,,35.3293836,135.1576255,佐賀消火栓85,
262013,,京都府,福知山市,消火栓,,,35.32930767,135.1566915,佐賀消火栓86,
262013,,京都府,福知山市,消火栓,,,35.31502074,135.1818122,佐賀消火栓8,
262013,,京都府,福知山市,消火栓,,,35.31640132,135.1818781,佐賀消火栓9,
262013,,京都府,福知山市,消火栓,,,35.3190126,135.181544,佐賀消火栓10,
262013,,京都府,福知山市,消火栓,,,35.31976827,135.1813373,佐賀消火栓21,
262013,,京都府,福知山市,消火栓,,,35.32082306,135.1810485,佐賀消火栓22,
262013,,京都府,福知山市,消火栓,,,35.32163129,135.1806183,佐賀消火栓23,
262013,,京都府,福知山市,消火栓,,,35.32282593,135.1797008,佐賀消火栓24,
262013,,京都府,福知山市,消火栓,,,35.32425671,135.1777763,佐賀消火栓29,
262013,,京都府,福知山市,消火栓,,,35.32712333,135.1752783,佐賀消火栓34,
262013,,京都府,福知山市,消火栓,,,35.32485142,135.1771872,佐賀消火栓36,
262013,,京都府,福知山市,消火栓,,,35.32546811,135.1768882,佐賀消火栓37,
262013,,京都府,福知山市,消火栓,,,35.32628297,135.176985,佐賀消火栓38,
262013,,京都府,福知山市,消火栓,,,35.32725156,135.1768926,佐賀消火栓39,
262013,,京都府,福知山市,消火栓,,,35.32790174,135.1765088,佐賀消火栓41,
262013,,京都府,福知山市,消火栓,,,35.32833903,135.1762154,佐賀消火栓43,
262013,,京都府,福知山市,消火栓,,,35.32890178,135.1756727,佐賀消火栓57,
262013,,京都府,福知山市,消火栓,,,35.32994752,135.1744562,佐賀消火栓58,
262013,,京都府,福知山市,消火栓,,,35.33040498,135.1739105,佐賀消火栓59,
262013,,京都府,福知山市,消火栓,,,35.32998743,135.1728941,佐賀消火栓60,
262013,,京都府,福知山市,消火栓,,,35.33003809,135.1722755,佐賀消火栓61,
262013,,京都府,福知山市,消火栓,,,35.3298531,135.1680312,佐賀消火栓79,
262013,,京都府,福知山市,消火栓,,,35.32756222,135.1589054,佐賀消火栓88,
262013,,京都府,福知山市,消火栓,,,35.31177059,135.1777647,佐賀消火栓1,
262013,,京都府,福知山市,消火栓,,,35.3117566,135.1788106,佐賀消火栓2,
262013,,京都府,福知山市,消火栓,,,35.31227305,135.1797819,佐賀消火栓3,
262013,,京都府,福知山市,消火栓,,,35.31385032,135.1807307,佐賀消火栓5,
262013,,京都府,福知山市,消火栓,,,35.31438081,135.1814763,佐賀消火栓6,
262013,,京都府,福知山市,消火栓,,,35.31754038,135.1872449,佐賀消火栓14,
262013,,京都府,福知山市,消火栓,,,35.31758358,135.1877734,佐賀消火栓15,
262013,,京都府,福知山市,消火栓,,,35.31821422,135.1870645,佐賀消火栓16,
262013,,京都府,福知山市,消火栓,,,35.31897461,135.186484,佐賀消火栓17,
262013,,京都府,福知山市,消火栓,,,35.31827522,135.1863513,佐賀消火栓18,
262013,,京都府,福知山市,消火栓,,,35.31857103,135.1854412,佐賀消火栓19,
262013,,京都府,福知山市,消火栓,,,35.32050226,135.1847822,佐賀消火栓25,
262013,,京都府,福知山市,消火栓,,,35.32111098,135.1832322,佐賀消火栓26,
262013,,京都府,福知山市,消火栓,,,35.32185978,135.1829421,佐賀消火栓27,
262013,,京都府,福知山市,消火栓,,,35.32420002,135.1767289,佐賀消火栓30,
262013,,京都府,福知山市,消火栓,,,35.32481308,135.1763604,佐賀消火栓31,
262013,,京都府,福知山市,消火栓,,,35.3258043,135.1758838,佐賀消火栓32,
262013,,京都府,福知山市,消火栓,,,35.32657347,135.1758089,佐賀消火栓33,
262013,,京都府,福知山市,消火栓,,,35.32817156,135.1750219,佐賀消火栓35,
262013,,京都府,福知山市,消火栓,,,35.32785568,135.1760173,佐賀消火栓42,
262013,,京都府,福知山市,消火栓,,,35.32572751,135.1777929,佐賀消火栓45,
262013,,京都府,福知山市,消火栓,,,35.3250273,135.1792253,佐賀消火栓46,
262013,,京都府,福知山市,消火栓,,,35.32581152,135.1787913,佐賀消火栓47,
262013,,京都府,福知山市,消火栓,,,35.32639293,135.1784186,佐賀消火栓48,
262013,,京都府,福知山市,消火栓,,,35.32731835,135.1783916,佐賀消火栓49,
262013,,京都府,福知山市,消火栓,,,35.3280044,135.1788587,佐賀消火栓50,
262013,,京都府,福知山市,消火栓,,,35.32851413,135.1777384,佐賀消火栓53,
262013,,京都府,福知山市,消火栓,,,35.32880347,135.1765363,佐賀消火栓54,
262013,,京都府,福知山市,消火栓,,,35.32957676,135.1771074,佐賀消火栓55,
262013,,京都府,福知山市,消火栓,,,35.3307017,135.1760439,佐賀消火栓56,
262013,,京都府,福知山市,消火栓,,,35.33045227,135.1716906,佐賀消火栓62,
262013,,京都府,福知山市,消火栓,,,35.33477403,135.1703102,佐賀消火栓70,
262013,,京都府,福知山市,消火栓,,,35.34005461,135.1679395,佐賀消火栓73,
262013,,京都府,福知山市,消火栓,,,35.3402784,135.1672459,佐賀消火栓74,
262013,,京都府,福知山市,消火栓,,,35.34088186,135.1653574,佐賀消火栓75,
262013,,京都府,福知山市,消火栓,,,35.33960793,135.1652313,佐賀消火栓76,
262013,,京都府,福知山市,消火栓,,,35.32933249,135.1618711,佐賀消火栓81,
262013,,京都府,福知山市,消火栓,,,35.32836234,135.1585397,佐賀消火栓87,
262013,,京都府,福知山市,消火栓,,,35.32289564,135.0982196,修斉消火栓108,
262013,,京都府,福知山市,消火栓,,,35.32222324,135.0993385,修斉消火栓109,
262013,,京都府,福知山市,消火栓,,,35.32221827,135.1005359,修斉消火栓110,
262013,,京都府,福知山市,消火栓,,,35.32174817,135.0999201,修斉消火栓111,
262013,,京都府,福知山市,消火栓,,,35.32114595,135.0992082,修斉消火栓112,
262013,,京都府,福知山市,消火栓,,,35.32018648,135.0999518,修斉消火栓113,
262013,,京都府,福知山市,消火栓,,,35.32235476,135.101244,修斉消火栓114,
262013,,京都府,福知山市,消火栓,,,35.32160615,135.1012683,修斉消火栓115,
262013,,京都府,福知山市,消火栓,,,35.320473,135.1013222,修斉消火栓116,
262013,,京都府,福知山市,消火栓,,,35.31983816,135.1011679,修斉消火栓117,
262013,,京都府,福知山市,消火栓,,,35.32236448,135.1022744,修斉消火栓118,
262013,,京都府,福知山市,消火栓,,,35.3216695,135.1022623,修斉消火栓119,
262013,,京都府,福知山市,消火栓,,,35.3222093,135.1032976,修斉消火栓120,
262013,,京都府,福知山市,消火栓,,,35.32172712,135.1041865,修斉消火栓121,
262013,,京都府,福知山市,消火栓,,,35.32095636,135.1033017,修斉消火栓122,
262013,,京都府,福知山市,消火栓,,,35.27927305,135.0988811,修斉消火栓292,
262013,,京都府,福知山市,消火栓,,,35.28990469,135.0813192,修斉消火栓235,
262013,,京都府,福知山市,消火栓,,,35.2943171,135.077207,修斉消火栓239,
262013,,京都府,福知山市,消火栓,,,35.29500791,135.0780438,修斉消火栓240,
262013,,京都府,福知山市,消火栓,,,35.29618991,135.0787732,修斉消火栓241,
262013,,京都府,福知山市,消火栓,,,35.29645927,135.078982,修斉消火栓242,
262013,,京都府,福知山市,消火栓,,,35.2969732,135.078996,修斉消火栓243,
